"No.","Time","Source","Destination","Protocol","Length","RTT","Info"
"21336","67.684701","10.150.33.220","180.149.60.155","TCP","66","0.000158000","55676  >  443 [ACK] Seq=26688 Ack=11584141 Win=143680 Len=0 TSval=613616709 TSecr=176851461"
"21345","67.687867","10.150.33.220","180.149.60.155","TCP","66","0.000062000","55676  >  443 [ACK] Seq=26688 Ack=11595213 Win=143360 Len=0 TSval=613616712 TSecr=176851461"
"21354","67.691515","10.150.33.220","180.149.60.155","TCP","66","0.000056000","55676  >  443 [ACK] Seq=26688 Ack=11606285 Win=143360 Len=0 TSval=613616715 TSecr=176851461"
"21363","67.693992","10.150.33.220","180.149.60.155","TCP","66","0.000054000","55676  >  443 [ACK] Seq=26688 Ack=11617357 Win=143360 Len=0 TSval=613616717 TSecr=176851463"
"21372","67.696510","10.150.33.220","180.149.60.155","TCP","66","0.000056000","55676  >  443 [ACK] Seq=26688 Ack=11628429 Win=143360 Len=0 TSval=613616720 TSecr=176851463"
"21391","67.728451","10.150.33.220","180.149.60.155","TCP","66","0.000102000","55676  >  443 [ACK] Seq=26688 Ack=11639501 Win=140608 Len=0 TSval=613616750 TSecr=176851464"
"21392","67.728451","10.150.33.220","180.149.60.155","TCP","66","0.000094000","55676  >  443 [ACK] Seq=26688 Ack=11650573 Win=129536 Len=0 TSval=613616750 TSecr=176851465"
"21402","67.729208","10.150.33.220","180.149.60.155","TCP","66","0.000071000","55676  >  443 [ACK] Seq=26688 Ack=11661645 Win=137856 Len=0 TSval=613616751 TSecr=176851465"
"21408","67.746835","10.150.33.220","180.149.60.155","TCP","66","0.000058000","55676  >  443 [ACK] Seq=26688 Ack=11672717 Win=143360 Len=0 TSval=613616767 TSecr=176851465"
"21417","67.749935","10.150.33.220","180.149.60.155","TCP","66","0.000229000","55676  >  443 [ACK] Seq=26688 Ack=11683789 Win=143360 Len=0 TSval=613616770 TSecr=176851468"
"21426","67.753564","10.150.33.220","180.149.60.155","TCP","66","0.000122000","55676  >  443 [ACK] Seq=26688 Ack=11693853 Win=142976 Len=0 TSval=613616773 TSecr=176851468"
"21442","67.787372","10.150.33.220","180.149.60.155","TCP","66","0.000084000","55676  >  443 [ACK] Seq=26688 Ack=11704925 Win=142016 Len=0 TSval=613616806 TSecr=176851472"
"21443","67.787428","10.150.33.220","180.149.60.155","TCP","66","0.000132000","55676  >  443 [ACK] Seq=26688 Ack=11714037 Win=132864 Len=0 TSval=613616806 TSecr=176851472"
"21453","67.790042","10.150.33.220","180.149.60.155","TCP","66","0.000104000","55676  >  443 [ACK] Seq=26688 Ack=11725109 Win=143360 Len=0 TSval=613616808 TSecr=176851472"
"21461","67.792049","10.150.33.220","180.149.60.155","TCP","66","0.000047000","55676  >  443 [ACK] Seq=26688 Ack=11734477 Win=143680 Len=0 TSval=613616810 TSecr=176851472"
"21470","67.798183","10.150.33.220","180.149.60.155","TCP","66","0.000070000","55676  >  443 [ACK] Seq=26688 Ack=11745549 Win=142016 Len=0 TSval=613616815 TSecr=176851472"
"21479","67.816552","10.150.33.220","180.149.60.155","TCP","66","0.000066000","55676  >  443 [ACK] Seq=26688 Ack=11756621 Win=143360 Len=0 TSval=613616833 TSecr=176851474"
"21488","67.823564","10.150.33.220","180.149.60.155","TCP","66","0.000053000","55676  >  443 [ACK] Seq=26688 Ack=11767693 Win=143360 Len=0 TSval=613616839 TSecr=176851474"
"21497","67.829825","10.150.33.220","180.149.60.155","TCP","66","0.000053000","55676  >  443 [ACK] Seq=26688 Ack=11778765 Win=143360 Len=0 TSval=613616845 TSecr=176851474"
"21506","67.832883","10.150.33.220","180.149.60.155","TCP","66","0.000055000","55676  >  443 [ACK] Seq=26688 Ack=11789837 Win=143360 Len=0 TSval=613616848 TSecr=176851474"
"21509","67.833130","10.150.33.220","180.149.60.155","TCP","66","0.000048000","55676  >  443 [ACK] Seq=26688 Ack=11792317 Win=142272 Len=0 TSval=613616848 TSecr=176851475"
"21512","67.834077","10.150.33.220","180.149.60.155","TCP","66","0.000066000","55676  >  443 [ACK] Seq=26688 Ack=11793765 Win=143296 Len=0 TSval=613616849 TSecr=176851475"
"21521","67.843603","10.150.33.220","180.149.60.155","TCP","66","0.000070000","55676  >  443 [ACK] Seq=26688 Ack=11804837 Win=143360 Len=0 TSval=613616858 TSecr=176851475"
"21530","67.849657","10.150.33.220","180.149.60.155","TCP","66","0.000072000","55676  >  443 [ACK] Seq=26688 Ack=11815909 Win=140608 Len=0 TSval=613616863 TSecr=176851477"
"21539","67.852241","10.150.33.220","180.149.60.155","TCP","66","0.000115000","55676  >  443 [ACK] Seq=26688 Ack=11826981 Win=143360 Len=0 TSval=613616865 TSecr=176851479"
"21548","67.854439","10.150.33.220","180.149.60.155","TCP","66","0.000051000","55676  >  443 [ACK] Seq=26688 Ack=11837205 Win=141440 Len=0 TSval=613616867 TSecr=176851479"
"21553","67.887267","10.150.33.220","180.149.60.155","TCP","66","0.000056000","55676  >  443 [ACK] Seq=26688 Ack=11840101 Win=143232 Len=0 TSval=613616898 TSecr=176851479"
"21557","67.887920","10.150.33.220","180.149.60.155","TCP","66","0.000043000","55676  >  443 [ACK] Seq=26688 Ack=11842997 Win=143232 Len=0 TSval=613616898 TSecr=176851480"
"21561","67.888649","10.150.33.220","180.149.60.155","TCP","66","0.000078000","55676  >  443 [ACK] Seq=26688 Ack=11845893 Win=143232 Len=0 TSval=613616899 TSecr=176851480"
"21565","67.899345","10.150.33.220","180.149.60.155","TCP","66","0.000075000","55676  >  443 [ACK] Seq=26688 Ack=11848789 Win=143232 Len=0 TSval=613616909 TSecr=176851480"
"21569","67.900409","10.150.33.220","180.149.60.155","TCP","66","0.000127000","55676  >  443 [ACK] Seq=26688 Ack=11851685 Win=141888 Len=0 TSval=613616910 TSecr=176851480"
"21574","67.917220","10.150.33.220","180.149.60.155","TCP","66","0.000065000","55676  >  443 [ACK] Seq=26688 Ack=11854581 Win=143232 Len=0 TSval=613616926 TSecr=176851481"
"21578","67.917945","10.150.33.220","180.149.60.155","TCP","66","0.000057000","55676  >  443 [ACK] Seq=26688 Ack=11857477 Win=143232 Len=0 TSval=613616926 TSecr=176851481"
"21582","67.918490","10.150.33.220","180.149.60.155","TCP","66","0.000047000","55676  >  443 [ACK] Seq=26688 Ack=11860373 Win=143232 Len=0 TSval=613616927 TSecr=176851481"
"21586","67.947959","10.150.33.220","180.149.60.155","TCP","66","0.000084000","55676  >  443 [ACK] Seq=26688 Ack=11863269 Win=143232 Len=0 TSval=613616956 TSecr=176851481"
"21590","67.948761","10.150.33.220","180.149.60.155","TCP","66","0.000061000","55676  >  443 [ACK] Seq=26688 Ack=11866165 Win=143232 Len=0 TSval=613616956 TSecr=176851482"
"21594","67.949744","10.150.33.220","180.149.60.155","TCP","66","0.000059000","55676  >  443 [ACK] Seq=26688 Ack=11869061 Win=143232 Len=0 TSval=613616957 TSecr=176851482"
"21598","67.950703","10.150.33.220","180.149.60.155","TCP","66","0.000062000","55676  >  443 [ACK] Seq=26688 Ack=11871957 Win=141888 Len=0 TSval=613616958 TSecr=176851482"
"21603","67.954531","10.150.33.220","180.149.60.155","TCP","66","0.000055000","55676  >  443 [ACK] Seq=26688 Ack=11874853 Win=143232 Len=0 TSval=613616961 TSecr=176851482"
"21612","67.961431","10.150.33.220","180.149.60.155","TCP","66","0.000055000","55676  >  443 [ACK] Seq=26688 Ack=11885925 Win=143360 Len=0 TSval=613616967 TSecr=176851483"
"21621","67.973485","10.150.33.220","180.149.60.155","TCP","66","0.000079000","55676  >  443 [ACK] Seq=26688 Ack=11896997 Win=143360 Len=0 TSval=613616978 TSecr=176851485"
"21630","67.977185","10.150.33.220","180.149.60.155","TCP","66","0.000064000","55676  >  443 [ACK] Seq=26688 Ack=11908069 Win=142016 Len=0 TSval=613616981 TSecr=176851491"
"21639","67.979943","10.150.33.220","180.149.60.155","TCP","66","0.000047000","55676  >  443 [ACK] Seq=26688 Ack=11919141 Win=143360 Len=0 TSval=613616983 TSecr=176851492"
"21644","67.990306","10.150.33.220","180.149.60.155","TCP","66","0.000083000","55676  >  443 [ACK] Seq=26688 Ack=11923293 Win=143360 Len=0 TSval=613616993 TSecr=176851492"
"21645","67.990320","10.150.33.220","180.149.60.155","TCP","66","0.000093000","55676  >  443 [ACK] Seq=26688 Ack=11924085 Win=142592 Len=0 TSval=613616993 TSecr=176851492"
"21654","68.003225","10.150.33.220","180.149.60.155","TCP","66","0.000090000","55676  >  443 [ACK] Seq=26688 Ack=11935157 Win=143360 Len=0 TSval=613617005 TSecr=176851492"
"21665","68.028513","10.150.33.220","180.149.60.155","TCP","66","0.000069000","55676  >  443 [ACK] Seq=26688 Ack=11946229 Win=143360 Len=0 TSval=613617030 TSecr=176851492"
"21673","68.030774","10.150.33.220","180.149.60.155","TCP","66","0.000083000","55676  >  443 [ACK] Seq=26688 Ack=11955917 Win=143360 Len=0 TSval=613617032 TSecr=176851492"
"21681","68.032421","10.150.33.220","180.149.60.155","TCP","66","0.000075000","55676  >  443 [ACK] Seq=26688 Ack=11964709 Win=142912 Len=0 TSval=613617033 TSecr=176851492"
"21698","68.067960","10.150.33.220","180.149.60.155","TCP","66","0.000102000","55676  >  443 [ACK] Seq=26688 Ack=11975781 Win=136448 Len=0 TSval=613617068 TSecr=176851492"
"21699","68.067960","10.150.33.220","180.149.60.155","TCP","66","0.000094000","55676  >  443 [ACK] Seq=26688 Ack=11986853 Win=125376 Len=0 TSval=613617068 TSecr=176851495"
"21702","68.068924","10.150.33.220","180.149.60.155","TCP","66","0.000318000","55676  >  443 [ACK] Seq=26688 Ack=11989621 Win=142016 Len=0 TSval=613617068 TSecr=176851495"
"21705","68.069473","10.150.33.220","180.149.60.155","TCP","66","0.000058000","55676  >  443 [ACK] Seq=26688 Ack=11992141 Win=139456 Len=0 TSval=613617069 TSecr=176851496"
"21710","68.070777","10.150.33.220","180.149.60.155","TCP","66","0.000076000","55676  >  443 [ACK] Seq=26688 Ack=11996730 Win=141568 Len=0 TSval=613617070 TSecr=176851497"
"21715","68.628945","180.149.60.155","10.150.33.220","TCP","66","0.010175000","443  >  55676 [ACK] Seq=11996730 Ack=27232 Win=72704 Len=0 TSval=176851558 TSecr=613617616"
"21721","69.044659","10.150.33.220","180.149.60.155","TCP","66","0.000068000","55676  >  443 [ACK] Seq=27232 Ack=11999010 Win=142464 Len=0 TSval=613618040 TSecr=176851579"
"21726","69.045718","10.150.33.220","180.149.60.155","TCP","66","0.000344000","55676  >  443 [ACK] Seq=27232 Ack=12001906 Win=141888 Len=0 TSval=613618040 TSecr=176851579"
"21729","69.046007","10.150.33.220","180.149.60.155","TCP","66","0.000054000","55676  >  443 [ACK] Seq=27232 Ack=12004802 Win=138944 Len=0 TSval=613618041 TSecr=176851579"
"21733","69.046749","10.150.33.220","180.149.60.155","TCP","66","0.000070000","55676  >  443 [ACK] Seq=27232 Ack=12007698 Win=136064 Len=0 TSval=613618042 TSecr=176851580"
"21752","69.062714","10.150.33.220","180.149.60.155","TCP","66","0.000088000","55676  >  443 [ACK] Seq=27232 Ack=12018770 Win=143360 Len=0 TSval=613618056 TSecr=176851580"
"21753","69.062767","10.150.33.220","180.149.60.155","TCP","66","0.000128000","55676  >  443 [ACK] Seq=27232 Ack=12029842 Win=132288 Len=0 TSval=613618056 TSecr=176851599"
"21762","69.070665","10.150.33.220","180.149.60.155","TCP","66","0.000070000","55676  >  443 [ACK] Seq=27232 Ack=12040914 Win=139200 Len=0 TSval=613618063 TSecr=176851600"
"21771","69.077215","10.150.33.220","180.149.60.155","TCP","66","0.000079000","55676  >  443 [ACK] Seq=27232 Ack=12051986 Win=143360 Len=0 TSval=613618069 TSecr=176851602"
"21780","69.084082","10.150.33.220","180.149.60.155","TCP","66","0.000217000","55676  >  443 [ACK] Seq=27232 Ack=12063058 Win=142016 Len=0 TSval=613618075 TSecr=176851602"
"21788","69.104017","10.150.33.220","180.149.60.155","TCP","66","0.000068000","55676  >  443 [ACK] Seq=27232 Ack=12074130 Win=142016 Len=0 TSval=613618094 TSecr=176851602"
"21797","69.110060","10.150.33.220","180.149.60.155","TCP","66","0.000097000","55676  >  443 [ACK] Seq=27232 Ack=12085202 Win=140608 Len=0 TSval=613618100 TSecr=176851603"
"21799","69.110262","10.150.33.220","180.149.60.155","TCP","66","0.000070000","55676  >  443 [ACK] Seq=27232 Ack=12086586 Win=143360 Len=0 TSval=613618100 TSecr=176851603"
"21810","69.117390","10.150.33.220","180.149.60.155","TCP","66","0.000366000","55676  >  443 [ACK] Seq=27232 Ack=12097658 Win=143360 Len=0 TSval=613618106 TSecr=176851603"
"21817","69.123166","10.150.33.220","180.149.60.155","TCP","66","0.000057000","55676  >  443 [ACK] Seq=27232 Ack=12108730 Win=143360 Len=0 TSval=613618112 TSecr=176851605"
"21826","69.124852","10.150.33.220","180.149.60.155","TCP","66","0.000046000","55676  >  443 [ACK] Seq=27232 Ack=12119802 Win=143360 Len=0 TSval=613618113 TSecr=176851606"
"21830","69.130274","10.150.33.220","180.149.60.155","TCP","66","0.000050000","55676  >  443 [ACK] Seq=27232 Ack=12123954 Win=143360 Len=0 TSval=613618118 TSecr=176851606"
"21839","69.134583","10.150.33.220","180.149.60.155","TCP","66","0.000078000","55676  >  443 [ACK] Seq=27232 Ack=12135026 Win=143360 Len=0 TSval=613618122 TSecr=176851607"
"21848","69.136339","10.150.33.220","180.149.60.155","TCP","66","0.000192000","55676  >  443 [ACK] Seq=27232 Ack=12146098 Win=143360 Len=0 TSval=613618123 TSecr=176851608"
"21857","69.141488","10.150.33.220","180.149.60.155","TCP","66","0.000051000","55676  >  443 [ACK] Seq=27232 Ack=12157170 Win=143360 Len=0 TSval=613618128 TSecr=176851608"
"21866","69.147353","10.150.33.220","180.149.60.155","TCP","66","0.000072000","55676  >  443 [ACK] Seq=27232 Ack=12168242 Win=143360 Len=0 TSval=613618133 TSecr=176851608"
"21875","69.149165","10.150.33.220","180.149.60.155","TCP","66","0.000052000","55676  >  443 [ACK] Seq=27232 Ack=12179314 Win=142016 Len=0 TSval=613618134 TSecr=176851609"
"21884","69.154170","10.150.33.220","180.149.60.155","TCP","66","0.000074000","55676  >  443 [ACK] Seq=27232 Ack=12190386 Win=143360 Len=0 TSval=613618139 TSecr=176851609"
"21886","69.154317","10.150.33.220","180.149.60.155","TCP","66","0.000047000","55676  >  443 [ACK] Seq=27232 Ack=12191770 Win=143360 Len=0 TSval=613618139 TSecr=176851610"
"21895","69.156930","10.150.33.220","180.149.60.155","TCP","66","0.000061000","55676  >  443 [ACK] Seq=27232 Ack=12202842 Win=143360 Len=0 TSval=613618141 TSecr=176851610"
"21904","69.161346","10.150.33.220","180.149.60.155","TCP","66","0.000059000","55676  >  443 [ACK] Seq=27232 Ack=12213914 Win=143360 Len=0 TSval=613618145 TSecr=176851610"
"21913","69.168575","10.150.33.220","180.149.60.155","TCP","66","0.000058000","55676  >  443 [ACK] Seq=27232 Ack=12224986 Win=142016 Len=0 TSval=613618152 TSecr=176851610"
"21923","69.176109","10.150.33.220","180.149.60.155","TCP","66","0.000059000","55676  >  443 [ACK] Seq=27232 Ack=12236058 Win=143360 Len=0 TSval=613618158 TSecr=176851610"
"21926","69.176492","10.150.33.220","180.149.60.155","TCP","66","0.000048000","55676  >  443 [ACK] Seq=27232 Ack=12240210 Win=142016 Len=0 TSval=613618159 TSecr=176851610"
"21936","69.187848","10.150.33.220","180.149.60.155","TCP","66","0.000071000","55676  >  443 [ACK] Seq=27232 Ack=12251282 Win=143360 Len=0 TSval=613618169 TSecr=176851610"
"21945","69.189487","10.150.33.220","180.149.60.155","TCP","66","0.000054000","55676  >  443 [ACK] Seq=27232 Ack=12262354 Win=143360 Len=0 TSval=613618170 TSecr=176851610"
"21954","69.194985","10.150.33.220","180.149.60.155","TCP","66","0.000055000","55676  >  443 [ACK] Seq=27232 Ack=12273426 Win=142016 Len=0 TSval=613618176 TSecr=176851611"
"21964","69.201785","10.150.33.220","180.149.60.155","TCP","66","0.000063000","55676  >  443 [ACK] Seq=27232 Ack=12284498 Win=143360 Len=0 TSval=613618182 TSecr=176851612"
"21965","69.201833","10.150.33.220","180.149.60.155","TCP","66","0.000108000","55676  >  443 [ACK] Seq=27232 Ack=12285599 Win=142272 Len=0 TSval=613618182 TSecr=176851613"
"21968","69.202116","10.150.33.220","180.149.60.155","TCP","66","0.000055000","55676  >  443 [ACK] Seq=27232 Ack=12287519 Win=142848 Len=0 TSval=613618182 TSecr=176851613"
"21972","69.205168","10.150.33.220","180.149.60.155","TCP","66","0.000067000","55676  >  443 [ACK] Seq=27232 Ack=12290415 Win=141888 Len=0 TSval=613618185 TSecr=176851614"
"21977","69.205671","10.150.33.220","180.149.60.155","TCP","66","0.000086000","55676  >  443 [ACK] Seq=27232 Ack=12293311 Win=141888 Len=0 TSval=613618185 TSecr=176851614"
"21982","69.206236","10.150.33.220","180.149.60.155","TCP","66","0.000046000","55676  >  443 [ACK] Seq=27232 Ack=12296207 Win=143232 Len=0 TSval=613618186 TSecr=176851615"
"21986","69.209093","10.150.33.220","180.149.60.155","TCP","66","0.000087000","55676  >  443 [ACK] Seq=27232 Ack=12299103 Win=141888 Len=0 TSval=613618188 TSecr=176851615"
"21991","69.223403","10.150.33.220","180.149.60.155","TCP","66","0.000146000","55676  >  443 [ACK] Seq=27232 Ack=12301999 Win=141888 Len=0 TSval=613618201 TSecr=176851615"
"21995","69.224251","10.150.33.220","180.149.60.155","TCP","66","0.000093000","55676  >  443 [ACK] Seq=27232 Ack=12304895 Win=138944 Len=0 TSval=613618202 TSecr=176851615"
"22003","69.238696","10.150.33.220","180.149.60.155","TCP","66","0.000092000","55676  >  443 [ACK] Seq=27232 Ack=12307791 Win=143232 Len=0 TSval=613618215 TSecr=176851617"
"22004","69.238696","10.150.33.220","180.149.60.155","TCP","66","0.000088000","55676  >  443 [ACK] Seq=27232 Ack=12310687 Win=140352 Len=0 TSval=613618215 TSecr=176851618"
"22009","69.239548","10.150.33.220","180.149.60.155","TCP","66","0.000059000","55676  >  443 [ACK] Seq=27232 Ack=12313583 Win=143232 Len=0 TSval=613618215 TSecr=176851618"
"22015","69.255330","10.150.33.220","180.149.60.155","TCP","66","0.000070000","55676  >  443 [ACK] Seq=27232 Ack=12316479 Win=143232 Len=0 TSval=613618231 TSecr=176851618"
"22019","69.256011","10.150.33.220","180.149.60.155","TCP","66","0.000074000","55676  >  443 [ACK] Seq=27232 Ack=12319375 Win=143232 Len=0 TSval=613618231 TSecr=176851618"
"22023","69.256501","10.150.33.220","180.149.60.155","TCP","66","0.000060000","55676  >  443 [ACK] Seq=27232 Ack=12322271 Win=143232 Len=0 TSval=613618232 TSecr=176851619"
"22027","69.256961","10.150.33.220","180.149.60.155","TCP","66","0.000053000","55676  >  443 [ACK] Seq=27232 Ack=12325167 Win=143232 Len=0 TSval=613618232 TSecr=176851619"
"22031","69.257436","10.150.33.220","180.149.60.155","TCP","66","0.000062000","55676  >  443 [ACK] Seq=27232 Ack=12328063 Win=143232 Len=0 TSval=613618233 TSecr=176851619"
"22034","69.257579","10.150.33.220","180.149.60.155","TCP","66","0.000043000","55676  >  443 [ACK] Seq=27232 Ack=12330487 Win=140800 Len=0 TSval=613618233 TSecr=176851619"
"22038","69.258077","10.150.33.220","180.149.60.155","TCP","66","0.000073000","55676  >  443 [ACK] Seq=27232 Ack=12331935 Win=143296 Len=0 TSval=613618233 TSecr=176851619"
"22042","69.258800","10.150.33.220","180.149.60.155","TCP","66","0.000040000","55676  >  443 [ACK] Seq=27232 Ack=12334831 Win=144640 Len=0 TSval=613618234 TSecr=176851620"
"22046","69.259161","10.150.33.220","180.149.60.155","TCP","66","0.000051000","55676  >  443 [ACK] Seq=27232 Ack=12337727 Win=141888 Len=0 TSval=613618234 TSecr=176851620"
"22051","69.259825","10.150.33.220","180.149.60.155","TCP","66","0.000057000","55676  >  443 [ACK] Seq=27232 Ack=12340623 Win=143232 Len=0 TSval=613618235 TSecr=176851620"
"22055","69.260494","10.150.33.220","180.149.60.155","TCP","66","0.000052000","55676  >  443 [ACK] Seq=27232 Ack=12343519 Win=143232 Len=0 TSval=613618235 TSecr=176851620"
"22058","69.262013","10.150.33.220","180.149.60.155","TCP","66","0.000067000","55676  >  443 [ACK] Seq=27232 Ack=12344967 Win=143296 Len=0 TSval=613618237 TSecr=176851621"
"22067","69.327326","10.150.33.220","180.149.60.155","TCP","66","0.000122000","55676  >  443 [ACK] Seq=27232 Ack=12356039 Win=143360 Len=0 TSval=613618301 TSecr=176851626"
"22074","69.329512","10.150.33.220","180.149.60.155","TCP","66","0.000108000","55676  >  443 [ACK] Seq=27232 Ack=12363447 Win=142912 Len=0 TSval=613618303 TSecr=176851626"
