No.,Time,Source,Destination,Protocol,Length,RTT,Info
10217,33.234918,10.19.6.231,180.149.60.160,TCP,66,0.00009,55341  >  443 [ACK] Seq=7263 Ack=6184187 Win=129600 Len=0 TSval=1054122430 TSecr=216039366
10219,33.23532,10.19.6.231,180.149.60.160,TCP,66,0.000074,55341  >  443 [ACK] Seq=7263 Ack=6185635 Win=128128 Len=0 TSval=1054122430 TSecr=216039366
10222,33.237586,10.19.6.231,180.149.60.160,TCP,66,0.000238,55341  >  443 [ACK] Seq=7263 Ack=6187083 Win=129600 Len=0 TSval=1054122432 TSecr=216039366
10224,33.238071,10.19.6.231,180.149.60.160,TCP,66,0.000308,55341  >  443 [ACK] Seq=7263 Ack=6188531 Win=128128 Len=0 TSval=1054122432 TSecr=216039366
10227,33.239803,10.19.6.231,180.149.60.160,TCP,66,0.000087,55341  >  443 [ACK] Seq=7263 Ack=6189979 Win=129600 Len=0 TSval=1054122434 TSecr=216039366
10229,33.240179,10.19.6.231,180.149.60.160,TCP,66,0.000059,55341  >  443 [ACK] Seq=7263 Ack=6191427 Win=129600 Len=0 TSval=1054122434 TSecr=216039366
10231,33.242186,10.19.6.231,180.149.60.160,TCP,66,0.000079,55341  >  443 [ACK] Seq=7263 Ack=6192875 Win=129600 Len=0 TSval=1054122436 TSecr=216039367
10233,33.242606,10.19.6.231,180.149.60.160,TCP,66,0.000039,55341  >  443 [ACK] Seq=7263 Ack=6194323 Win=129600 Len=0 TSval=1054122436 TSecr=216039367
10235,33.244746,10.19.6.231,180.149.60.160,TCP,66,0.000078,55341  >  443 [ACK] Seq=7263 Ack=6195771 Win=129600 Len=0 TSval=1054122438 TSecr=216039367
10237,33.245055,10.19.6.231,180.149.60.160,TCP,66,0.000063,55341  >  443 [ACK] Seq=7263 Ack=6197219 Win=129600 Len=0 TSval=1054122438 TSecr=216039367
10239,33.247052,10.19.6.231,180.149.60.160,TCP,66,0.000097,55341  >  443 [ACK] Seq=7263 Ack=6198667 Win=129600 Len=0 TSval=1054122440 TSecr=216039367
10241,33.247453,10.19.6.231,180.149.60.160,TCP,66,0.000063,55341  >  443 [ACK] Seq=7263 Ack=6200115 Win=129600 Len=0 TSval=1054122440 TSecr=216039367
10243,33.249443,10.19.6.231,180.149.60.160,TCP,66,0.000083,55341  >  443 [ACK] Seq=7263 Ack=6201563 Win=129600 Len=0 TSval=1054122442 TSecr=216039367
10245,33.249822,10.19.6.231,180.149.60.160,TCP,66,0.000059,55341  >  443 [ACK] Seq=7263 Ack=6203011 Win=128128 Len=0 TSval=1054122442 TSecr=216039367
10247,33.251906,10.19.6.231,180.149.60.160,TCP,66,0.000114,55341  >  443 [ACK] Seq=7263 Ack=6204459 Win=126720 Len=0 TSval=1054122444 TSecr=216039368
10249,33.252245,10.19.6.231,180.149.60.160,TCP,66,0.00006,55341  >  443 [ACK] Seq=7263 Ack=6205907 Win=125248 Len=0 TSval=1054122444 TSecr=216039368
10253,33.254809,10.19.6.231,180.149.60.160,TCP,66,0.000131,55341  >  443 [ACK] Seq=7263 Ack=6208803 Win=128128 Len=0 TSval=1054122446 TSecr=216039368
10257,33.256975,10.19.6.231,180.149.60.160,TCP,66,0.000078,55341  >  443 [ACK] Seq=7263 Ack=6211699 Win=128128 Len=0 TSval=1054122448 TSecr=216039368
10260,33.259086,10.19.6.231,180.149.60.160,TCP,66,0.000069,55341  >  443 [ACK] Seq=7263 Ack=6213147 Win=129600 Len=0 TSval=1054122450 TSecr=216039368
10262,33.259543,10.19.6.231,180.149.60.160,TCP,66,0.000061,55341  >  443 [ACK] Seq=7263 Ack=6214595 Win=129600 Len=0 TSval=1054122450 TSecr=216039368
10264,33.261578,10.19.6.231,180.149.60.160,TCP,66,0.000112,55341  >  443 [ACK] Seq=7263 Ack=6216043 Win=129600 Len=0 TSval=1054122452 TSecr=216039369
10266,33.261905,10.19.6.231,180.149.60.160,TCP,66,0.000057,55341  >  443 [ACK] Seq=7263 Ack=6217491 Win=129600 Len=0 TSval=1054122452 TSecr=216039369
10269,33.266773,10.19.6.231,180.149.60.160,TCP,66,0.000066,55341  >  443 [ACK] Seq=7263 Ack=6220218 Win=129792 Len=0 TSval=1054122456 TSecr=216039369
10271,33.267099,10.19.6.231,180.149.60.160,TCP,66,0.000053,55341  >  443 [ACK] Seq=7263 Ack=6221666 Win=129600 Len=0 TSval=1054122456 TSecr=216039369
10273,33.267316,10.19.6.231,180.149.60.160,TCP,66,0.000051,55341  >  443 [ACK] Seq=7263 Ack=6223114 Win=129600 Len=0 TSval=1054122456 TSecr=216039369
10275,33.268857,10.19.6.231,180.149.60.160,TCP,66,0.000081,55341  >  443 [ACK] Seq=7263 Ack=6224562 Win=129600 Len=0 TSval=1054122458 TSecr=216039369
10277,33.269227,10.19.6.231,180.149.60.160,TCP,66,0.000054,55341  >  443 [ACK] Seq=7263 Ack=6226010 Win=128128 Len=0 TSval=1054122458 TSecr=216039369
10281,33.273216,10.19.6.231,180.149.60.160,TCP,66,0.00008,55341  >  443 [ACK] Seq=7263 Ack=6227458 Win=129600 Len=0 TSval=1054122462 TSecr=216039370
10282,33.273216,10.19.6.231,180.149.60.160,TCP,66,0.000077,55341  >  443 [ACK] Seq=7263 Ack=6228906 Win=128128 Len=0 TSval=1054122462 TSecr=216039370
10285,33.274531,10.19.6.231,180.149.60.160,TCP,66,0.000066,55341  >  443 [ACK] Seq=7263 Ack=6231802 Win=129600 Len=0 TSval=1054122463 TSecr=216039370
10289,33.284018,10.19.6.231,180.149.60.160,TCP,66,0.00012,55341  >  443 [ACK] Seq=7419 Ack=6233250 Win=129600 Len=0 TSval=1054122472 TSecr=216039370
10290,33.284019,10.19.6.231,180.149.60.160,TCP,66,0.000117,55341  >  443 [ACK] Seq=7419 Ack=6234578 Win=128256 Len=0 TSval=1054122472 TSecr=216039370
10292,33.296613,180.149.60.160,10.19.6.231,TCP,66,0.001008,443  >  55341 [ACK] Seq=6234578 Ack=7573 Win=63360 Len=0 TSval=216039372 TSecr=1054122469
10294,33.334514,10.19.6.231,180.149.60.160,TCP,66,0.000108,55341  >  443 [ACK] Seq=7573 Ack=6235029 Win=130560 Len=0 TSval=1054122521 TSecr=216039376
10296,33.336244,10.19.6.231,180.149.60.160,TCP,66,0.000096,55341  >  443 [ACK] Seq=7573 Ack=6236082 Win=129984 Len=0 TSval=1054122522 TSecr=216039376
10299,33.337348,10.19.6.231,180.149.60.160,TCP,66,0.000492,55341  >  443 [ACK] Seq=7573 Ack=6238188 Win=127872 Len=0 TSval=1054122523 TSecr=216039376
10303,33.33971,10.19.6.231,180.149.60.160,TCP,66,0.000161,55341  >  443 [ACK] Seq=7573 Ack=6241084 Win=128128 Len=0 TSval=1054122525 TSecr=216039376
10307,33.340381,10.19.6.231,180.149.60.160,TCP,66,0.000075,55341  >  443 [ACK] Seq=7573 Ack=6242532 Win=129600 Len=0 TSval=1054122525 TSecr=216039376
10308,33.340393,10.19.6.231,180.149.60.160,TCP,66,0.000082,55341  >  443 [ACK] Seq=7573 Ack=6243980 Win=128128 Len=0 TSval=1054122525 TSecr=216039376
10312,33.343155,10.19.6.231,180.149.60.160,TCP,66,0.000095,55341  >  443 [ACK] Seq=7573 Ack=6246876 Win=129600 Len=0 TSval=1054122527 TSecr=216039377
10315,33.346082,10.19.6.231,180.149.60.160,TCP,66,0.0001,55341  >  443 [ACK] Seq=7573 Ack=6249772 Win=128128 Len=0 TSval=1054122530 TSecr=216039377
10318,33.347443,10.19.6.231,180.149.60.160,TCP,66,0.000085,55341  >  443 [ACK] Seq=7573 Ack=6251220 Win=129600 Len=0 TSval=1054122531 TSecr=216039377
10320,33.347806,10.19.6.231,180.149.60.160,TCP,66,0.000067,55341  >  443 [ACK] Seq=7573 Ack=6252668 Win=129600 Len=0 TSval=1054122531 TSecr=216039377
10323,33.350312,10.19.6.231,180.149.60.160,TCP,66,0.000116,55341  >  443 [ACK] Seq=7573 Ack=6255564 Win=129600 Len=0 TSval=1054122533 TSecr=216039377
10325,33.35239,10.19.6.231,180.149.60.160,TCP,66,0.000187,55341  >  443 [ACK] Seq=7573 Ack=6257012 Win=129600 Len=0 TSval=1054122535 TSecr=216039378
10327,33.352736,10.19.6.231,180.149.60.160,TCP,66,0.000062,55341  >  443 [ACK] Seq=7573 Ack=6258460 Win=129600 Len=0 TSval=1054122535 TSecr=216039378
10329,33.354663,10.19.6.231,180.149.60.160,TCP,66,0.000067,55341  >  443 [ACK] Seq=7573 Ack=6259908 Win=129600 Len=0 TSval=1054122537 TSecr=216039378
10331,33.355176,10.19.6.231,180.149.60.160,TCP,66,0.000046,55341  >  443 [ACK] Seq=7573 Ack=6261356 Win=129600 Len=0 TSval=1054122537 TSecr=216039378
10334,33.357575,10.19.6.231,180.149.60.160,TCP,66,0.000079,55341  >  443 [ACK] Seq=7573 Ack=6264252 Win=129600 Len=0 TSval=1054122539 TSecr=216039378
10336,33.359706,10.19.6.231,180.149.60.160,TCP,66,0.000113,55341  >  443 [ACK] Seq=7573 Ack=6265700 Win=129600 Len=0 TSval=1054122541 TSecr=216039378
10338,33.360056,10.19.6.231,180.149.60.160,TCP,66,0.000074,55341  >  443 [ACK] Seq=7573 Ack=6267148 Win=129600 Len=0 TSval=1054122541 TSecr=216039378
10340,33.362097,10.19.6.231,180.149.60.160,TCP,66,0.000086,55341  >  443 [ACK] Seq=7573 Ack=6268596 Win=129600 Len=0 TSval=1054122543 TSecr=216039379
10342,33.362478,10.19.6.231,180.149.60.160,TCP,66,0.000056,55341  >  443 [ACK] Seq=7573 Ack=6270044 Win=129600 Len=0 TSval=1054122543 TSecr=216039379
10345,33.364978,10.19.6.231,180.149.60.160,TCP,66,0.000062,55341  >  443 [ACK] Seq=7573 Ack=6272940 Win=129600 Len=0 TSval=1054122545 TSecr=216039379
10348,33.368998,10.19.6.231,180.149.60.160,TCP,66,0.000087,55341  >  443 [ACK] Seq=7573 Ack=6274388 Win=129600 Len=0 TSval=1054122549 TSecr=216039379
10349,33.369056,10.19.6.231,180.149.60.160,TCP,66,0.000141,55341  >  443 [ACK] Seq=7573 Ack=6275836 Win=128128 Len=0 TSval=1054122549 TSecr=216039379
10353,33.370095,10.19.6.231,180.149.60.160,TCP,66,0.00044,55341  >  443 [ACK] Seq=7573 Ack=6277284 Win=129600 Len=0 TSval=1054122549 TSecr=216039379
10354,33.370097,10.19.6.231,180.149.60.160,TCP,66,0.000428,55341  >  443 [ACK] Seq=7573 Ack=6278732 Win=128128 Len=0 TSval=1054122550 TSecr=216039379
10358,33.374891,10.19.6.231,180.149.60.160,TCP,66,0.000079,55341  >  443 [ACK] Seq=7573 Ack=6281628 Win=129600 Len=0 TSval=1054122553 TSecr=216039380
10361,33.375236,10.19.6.231,180.149.60.160,TCP,66,0.000075,55341  >  443 [ACK] Seq=7573 Ack=6284524 Win=128128 Len=0 TSval=1054122553 TSecr=216039380
10364,33.376911,10.19.6.231,180.149.60.160,TCP,66,0.000096,55341  >  443 [ACK] Seq=7573 Ack=6285972 Win=129600 Len=0 TSval=1054122555 TSecr=216039380
10366,33.377153,10.19.6.231,180.149.60.160,TCP,66,0.000057,55341  >  443 [ACK] Seq=7573 Ack=6287420 Win=129600 Len=0 TSval=1054122555 TSecr=216039380
10376,33.387387,10.19.6.231,180.149.60.160,TCP,66,0.00088,55341  >  443 [ACK] Seq=7573 Ack=6288868 Win=129600 Len=0 TSval=1054122564 TSecr=216039380
10377,33.387388,10.19.6.231,180.149.60.160,TCP,66,0.000864,55341  >  443 [ACK] Seq=7573 Ack=6290316 Win=128128 Len=0 TSval=1054122564 TSecr=216039380
10378,33.387389,10.19.6.231,180.149.60.160,TCP,66,0.000732,55341  >  443 [ACK] Seq=7573 Ack=6291764 Win=126720 Len=0 TSval=1054122564 TSecr=216039381
10379,33.38739,10.19.6.231,180.149.60.160,TCP,66,0.000568,55341  >  443 [ACK] Seq=7573 Ack=6293212 Win=125248 Len=0 TSval=1054122564 TSecr=216039381
10380,33.38739,10.19.6.231,180.149.60.160,TCP,66,0.000391,55341  >  443 [ACK] Seq=7573 Ack=6294660 Win=123776 Len=0 TSval=1054122564 TSecr=216039381
10381,33.38761,10.19.6.231,180.149.60.160,TCP,66,0.000388,55341  >  443 [ACK] Seq=7573 Ack=6296108 Win=122368 Len=0 TSval=1054122564 TSecr=216039381
10385,33.388101,10.19.6.231,180.149.60.160,TCP,66,0.000152,55341  >  443 [ACK] Seq=7573 Ack=6297556 Win=129600 Len=0 TSval=1054122565 TSecr=216039381
10386,33.38814,10.19.6.231,180.149.60.160,TCP,66,0.000177,55341  >  443 [ACK] Seq=7573 Ack=6299004 Win=128128 Len=0 TSval=1054122565 TSecr=216039381
10389,33.388897,10.19.6.231,180.149.60.160,TCP,66,0.00011,55341  >  443 [ACK] Seq=7573 Ack=6300452 Win=129600 Len=0 TSval=1054122565 TSecr=216039381
10391,33.389621,10.19.6.231,180.149.60.160,TCP,66,0.000339,55341  >  443 [ACK] Seq=7573 Ack=6301900 Win=129600 Len=0 TSval=1054122566 TSecr=216039381
10394,33.392142,10.19.6.231,180.149.60.160,TCP,66,0.000069,55341  >  443 [ACK] Seq=7573 Ack=6304796 Win=129600 Len=0 TSval=1054122568 TSecr=216039382
10396,33.393668,10.19.6.231,180.149.60.160,TCP,66,0.000101,55341  >  443 [ACK] Seq=7573 Ack=6306244 Win=129600 Len=0 TSval=1054122570 TSecr=216039382
10398,33.394146,10.19.6.231,180.149.60.160,TCP,66,0.000052,55341  >  443 [ACK] Seq=7573 Ack=6307692 Win=129600 Len=0 TSval=1054122570 TSecr=216039382
10400,33.396163,10.19.6.231,180.149.60.160,TCP,66,0.000085,55341  >  443 [ACK] Seq=7573 Ack=6309140 Win=129600 Len=0 TSval=1054122572 TSecr=216039382
10402,33.39658,10.19.6.231,180.149.60.160,TCP,66,0.000054,55341  >  443 [ACK] Seq=7573 Ack=6310588 Win=129600 Len=0 TSval=1054122572 TSecr=216039382
10405,33.400141,10.19.6.231,180.149.60.160,TCP,66,0.000093,55341  >  443 [ACK] Seq=7573 Ack=6312036 Win=129600 Len=0 TSval=1054122575 TSecr=216039382
10406,33.400142,10.19.6.231,180.149.60.160,TCP,66,0.000089,55341  >  443 [ACK] Seq=7573 Ack=6313484 Win=128128 Len=0 TSval=1054122575 TSecr=216039382
10409,33.400382,10.19.6.231,180.149.60.160,TCP,66,0.000049,55341  >  443 [ACK] Seq=7573 Ack=6314932 Win=129600 Len=0 TSval=1054122575 TSecr=216039382
10412,33.403585,10.19.6.231,180.149.60.160,TCP,66,0.000207,55341  >  443 [ACK] Seq=7573 Ack=6316380 Win=129600 Len=0 TSval=1054122578 TSecr=216039383
10413,33.403586,10.19.6.231,180.149.60.160,TCP,66,0.000196,55341  >  443 [ACK] Seq=7573 Ack=6317828 Win=128128 Len=0 TSval=1054122578 TSecr=216039383
10416,33.40387,10.19.6.231,180.149.60.160,TCP,66,0.000088,55341  >  443 [ACK] Seq=7573 Ack=6320724 Win=125248 Len=0 TSval=1054122578 TSecr=216039383
10419,33.40585,10.19.6.231,180.149.60.160,TCP,66,0.000074,55341  >  443 [ACK] Seq=7573 Ack=6322172 Win=129600 Len=0 TSval=1054122580 TSecr=216039383
10421,33.406436,10.19.6.231,180.149.60.160,TCP,66,0.000112,55341  >  443 [ACK] Seq=7573 Ack=6323620 Win=129600 Len=0 TSval=1054122580 TSecr=216039383
10423,33.40819,10.19.6.231,180.149.60.160,TCP,66,0.000082,55341  >  443 [ACK] Seq=7573 Ack=6325068 Win=129600 Len=0 TSval=1054122582 TSecr=216039383
10425,33.408565,10.19.6.231,180.149.60.160,TCP,66,0.000053,55341  >  443 [ACK] Seq=7573 Ack=6326516 Win=129600 Len=0 TSval=1054122582 TSecr=216039383
10427,33.410782,10.19.6.231,180.149.60.160,TCP,66,0.000074,55341  >  443 [ACK] Seq=7573 Ack=6327964 Win=129600 Len=0 TSval=1054122584 TSecr=216039384
10429,33.411111,10.19.6.231,180.149.60.160,TCP,66,0.000057,55341  >  443 [ACK] Seq=7573 Ack=6329412 Win=129600 Len=0 TSval=1054122584 TSecr=216039384
10432,33.4135,10.19.6.231,180.149.60.160,TCP,66,0.000067,55341  >  443 [ACK] Seq=7573 Ack=6332308 Win=129600 Len=0 TSval=1054122586 TSecr=216039384
10434,33.415653,10.19.6.231,180.149.60.160,TCP,66,0.000101,55341  >  443 [ACK] Seq=7573 Ack=6333756 Win=129600 Len=0 TSval=1054122588 TSecr=216039384
10436,33.415913,10.19.6.231,180.149.60.160,TCP,66,0.000068,55341  >  443 [ACK] Seq=7573 Ack=6335204 Win=129600 Len=0 TSval=1054122588 TSecr=216039384
10439,33.418451,10.19.6.231,180.149.60.160,TCP,66,0.000063,55341  >  443 [ACK] Seq=7573 Ack=6338100 Win=129600 Len=0 TSval=1054122590 TSecr=216039384
10442,33.420811,10.19.6.231,180.149.60.160,TCP,66,0.000062,55341  >  443 [ACK] Seq=7573 Ack=6340996 Win=129600 Len=0 TSval=1054122592 TSecr=216039385
10445,33.423444,10.19.6.231,180.149.60.160,TCP,66,0.000116,55341  >  443 [ACK] Seq=7573 Ack=6343892 Win=129600 Len=0 TSval=1054122594 TSecr=216039385
10447,33.425296,10.19.6.231,180.149.60.160,TCP,66,0.000095,55341  >  443 [ACK] Seq=7573 Ack=6345340 Win=129600 Len=0 TSval=1054122596 TSecr=216039385
10449,33.425678,10.19.6.231,180.149.60.160,TCP,66,0.000068,55341  >  443 [ACK] Seq=7573 Ack=6346788 Win=129600 Len=0 TSval=1054122596 TSecr=216039385
10451,33.427793,10.19.6.231,180.149.60.160,TCP,66,0.000128,55341  >  443 [ACK] Seq=7573 Ack=6348236 Win=129600 Len=0 TSval=1054122598 TSecr=216039385
10453,33.428081,10.19.6.231,180.149.60.160,TCP,66,0.000051,55341  >  443 [ACK] Seq=7573 Ack=6349684 Win=129600 Len=0 TSval=1054122598 TSecr=216039385
10456,33.43052,10.19.6.231,180.149.60.160,TCP,66,0.000087,55341  >  443 [ACK] Seq=7573 Ack=6352580 Win=129600 Len=0 TSval=1054122600 TSecr=216039385
10458,33.432522,10.19.6.231,180.149.60.160,TCP,66,0.000097,55341  >  443 [ACK] Seq=7573 Ack=6354028 Win=129600 Len=0 TSval=1054122602 TSecr=216039386
10460,33.432924,10.19.6.231,180.149.60.160,TCP,66,0.000068,55341  >  443 [ACK] Seq=7573 Ack=6355476 Win=129600 Len=0 TSval=1054122602 TSecr=216039386
10462,33.434868,10.19.6.231,180.149.60.160,TCP,66,0.000084,55341  >  443 [ACK] Seq=7573 Ack=6356924 Win=129600 Len=0 TSval=1054122604 TSecr=216039386
10464,33.435197,10.19.6.231,180.149.60.160,TCP,66,0.000074,55341  >  443 [ACK] Seq=7573 Ack=6358372 Win=129600 Len=0 TSval=1054122604 TSecr=216039386
10466,33.437592,10.19.6.231,180.149.60.160,TCP,66,0.000286,55341  >  443 [ACK] Seq=7573 Ack=6359820 Win=129600 Len=0 TSval=1054122606 TSecr=216039386
10468,33.43801,10.19.6.231,180.149.60.160,TCP,66,0.000159,55341  >  443 [ACK] Seq=7573 Ack=6361268 Win=128128 Len=0 TSval=1054122606 TSecr=216039386
10472,33.440322,10.19.6.231,180.149.60.160,TCP,66,0.000057,55341  >  443 [ACK] Seq=7573 Ack=6364164 Win=129600 Len=0 TSval=1054122608 TSecr=216039386
10474,33.442278,10.19.6.231,180.149.60.160,TCP,66,0.000078,55341  >  443 [ACK] Seq=7573 Ack=6365612 Win=129600 Len=0 TSval=1054122610 TSecr=216039387
10476,33.442625,10.19.6.231,180.149.60.160,TCP,66,0.000091,55341  >  443 [ACK] Seq=7573 Ack=6367060 Win=129600 Len=0 TSval=1054122610 TSecr=216039387
10479,33.445052,10.19.6.231,180.149.60.160,TCP,66,0.000062,55341  >  443 [ACK] Seq=7573 Ack=6369956 Win=129600 Len=0 TSval=1054122612 TSecr=216039387
10482,33.447491,10.19.6.231,180.149.60.160,TCP,66,0.000146,55341  >  443 [ACK] Seq=7573 Ack=6371404 Win=129600 Len=0 TSval=1054122614 TSecr=216039387
10483,33.447492,10.19.6.231,180.149.60.160,TCP,66,0.00014,55341  >  443 [ACK] Seq=7573 Ack=6372852 Win=128128 Len=0 TSval=1054122614 TSecr=216039387
10487,33.449304,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=7573 Ack=6373231 Win=130688 Len=0 TSval=1054122615 TSecr=216039387
10489,33.450085,10.19.6.231,180.149.60.160,TCP,66,0.000061,55341  >  443 [ACK] Seq=7573 Ack=6376127 Win=129600 Len=0 TSval=1054122615 TSecr=216039387
10491,33.451773,10.19.6.231,180.149.60.160,TCP,66,0.000081,55341  >  443 [ACK] Seq=7573 Ack=6377575 Win=129600 Len=0 TSval=1054122617 TSecr=216039388
10493,33.452306,10.19.6.231,180.149.60.160,TCP,66,0.000069,55341  >  443 [ACK] Seq=7573 Ack=6379023 Win=129600 Len=0 TSval=1054122617 TSecr=216039388
10495,33.454229,10.19.6.231,180.149.60.160,TCP,66,0.000093,55341  >  443 [ACK] Seq=7573 Ack=6380471 Win=129600 Len=0 TSval=1054122619 TSecr=216039388
10497,33.454757,10.19.6.231,180.149.60.160,TCP,66,0.000079,55341  >  443 [ACK] Seq=7573 Ack=6381919 Win=129600 Len=0 TSval=1054122619 TSecr=216039388
10499,33.456754,10.19.6.231,180.149.60.160,TCP,66,0.000079,55341  >  443 [ACK] Seq=7573 Ack=6383367 Win=129600 Len=0 TSval=1054122621 TSecr=216039388
10501,33.45703,10.19.6.231,180.149.60.160,TCP,66,0.000057,55341  >  443 [ACK] Seq=7573 Ack=6384815 Win=129600 Len=0 TSval=1054122621 TSecr=216039388
10504,33.459578,10.19.6.231,180.149.60.160,TCP,66,0.000075,55341  >  443 [ACK] Seq=7573 Ack=6387711 Win=129600 Len=0 TSval=1054122623 TSecr=216039388
10506,33.461635,10.19.6.231,180.149.60.160,TCP,66,0.000117,55341  >  443 [ACK] Seq=7573 Ack=6389159 Win=129600 Len=0 TSval=1054122625 TSecr=216039389
10508,33.461974,10.19.6.231,180.149.60.160,TCP,66,0.000073,55341  >  443 [ACK] Seq=7573 Ack=6390607 Win=129600 Len=0 TSval=1054122625 TSecr=216039389
10512,33.467874,10.19.6.231,180.149.60.160,TCP,66,0.000142,55341  >  443 [ACK] Seq=7573 Ack=6392055 Win=129600 Len=0 TSval=1054122631 TSecr=216039389
10513,33.467875,10.19.6.231,180.149.60.160,TCP,66,0.000135,55341  >  443 [ACK] Seq=7573 Ack=6393503 Win=128128 Len=0 TSval=1054122631 TSecr=216039389
10514,33.467956,10.19.6.231,180.149.60.160,TCP,66,0.000108,55341  >  443 [ACK] Seq=7573 Ack=6394951 Win=126720 Len=0 TSval=1054122631 TSecr=216039389
10517,33.468196,10.19.6.231,180.149.60.160,TCP,66,0.000085,55341  >  443 [ACK] Seq=7573 Ack=6396399 Win=129600 Len=0 TSval=1054122631 TSecr=216039389
10521,33.471774,10.19.6.231,180.149.60.160,TCP,66,0.000269,55341  >  443 [ACK] Seq=7573 Ack=6399295 Win=129600 Len=0 TSval=1054122634 TSecr=216039389
10523,33.471958,10.19.6.231,180.149.60.160,TCP,66,0.000079,55341  >  443 [ACK] Seq=7573 Ack=6402191 Win=126720 Len=0 TSval=1054122634 TSecr=216039390
10527,33.474068,10.19.6.231,180.149.60.160,TCP,66,0.000048,55341  >  443 [ACK] Seq=7573 Ack=6405087 Win=129600 Len=0 TSval=1054122636 TSecr=216039390
10530,33.477661,10.19.6.231,180.149.60.160,TCP,66,0.000127,55341  >  443 [ACK] Seq=7573 Ack=6407983 Win=128128 Len=0 TSval=1054122639 TSecr=216039390
10534,33.479152,10.19.6.231,180.149.60.160,TCP,66,0.000238,55341  >  443 [ACK] Seq=7573 Ack=6409431 Win=129600 Len=0 TSval=1054122640 TSecr=216039390
10535,33.479153,10.19.6.231,180.149.60.160,TCP,66,0.000233,55341  >  443 [ACK] Seq=7573 Ack=6410879 Win=128128 Len=0 TSval=1054122640 TSecr=216039390
10539,33.483877,10.19.6.231,180.149.60.160,TCP,66,0.000085,55341  >  443 [ACK] Seq=7573 Ack=6413775 Win=128128 Len=0 TSval=1054122644 TSecr=216039391
10543,33.484296,10.19.6.231,180.149.60.160,TCP,66,0.000051,55341  >  443 [ACK] Seq=7573 Ack=6416671 Win=129600 Len=0 TSval=1054122644 TSecr=216039391
10546,33.486578,10.19.6.231,180.149.60.160,TCP,66,0.000234,55341  >  443 [ACK] Seq=7573 Ack=6419567 Win=129600 Len=0 TSval=1054122646 TSecr=216039391
10548,33.488308,10.19.6.231,180.149.60.160,TCP,66,0.0002,55341  >  443 [ACK] Seq=7573 Ack=6421015 Win=129600 Len=0 TSval=1054122648 TSecr=216039391
10550,33.488784,10.19.6.231,180.149.60.160,TCP,66,0.000186,55341  >  443 [ACK] Seq=7573 Ack=6422463 Win=128128 Len=0 TSval=1054122648 TSecr=216039391
10553,33.4906,10.19.6.231,180.149.60.160,TCP,66,0.000073,55341  >  443 [ACK] Seq=7573 Ack=6423911 Win=129600 Len=0 TSval=1054122650 TSecr=216039392
10555,33.49111,10.19.6.231,180.149.60.160,TCP,66,0.000061,55341  >  443 [ACK] Seq=7573 Ack=6425359 Win=129600 Len=0 TSval=1054122650 TSecr=216039392
10558,33.493736,10.19.6.231,180.149.60.160,TCP,66,0.000099,55341  >  443 [ACK] Seq=7573 Ack=6428255 Win=129600 Len=0 TSval=1054122652 TSecr=216039392
10561,33.495988,10.19.6.231,180.149.60.160,TCP,66,0.000077,55341  >  443 [ACK] Seq=7573 Ack=6431151 Win=129600 Len=0 TSval=1054122654 TSecr=216039392
10563,33.497891,10.19.6.231,180.149.60.160,TCP,66,0.000137,55341  >  443 [ACK] Seq=7573 Ack=6432599 Win=129600 Len=0 TSval=1054122656 TSecr=216039392
10565,33.498329,10.19.6.231,180.149.60.160,TCP,66,0.000108,55341  >  443 [ACK] Seq=7573 Ack=6434047 Win=129600 Len=0 TSval=1054122656 TSecr=216039392
10567,33.500329,10.19.6.231,180.149.60.160,TCP,66,0.000118,55341  >  443 [ACK] Seq=7573 Ack=6435495 Win=129600 Len=0 TSval=1054122658 TSecr=216039393
10569,33.500814,10.19.6.231,180.149.60.160,TCP,66,0.00008,55341  >  443 [ACK] Seq=7573 Ack=6436943 Win=129600 Len=0 TSval=1054122658 TSecr=216039393
